chromosome	start	end	region_name
chr19	52028378	52028380	chr19_52028378_52028380_predictions
chr19	52048837	52048839	chr19_52048837_52048839_predictions
chr19	52095764	52095766	chr19_52095764_52095766_predictions
chr19	52139937	52139939	chr19_52139937_52139939_predictions
chr19	52171620	52171622	chr19_52171620_52171622_predictions
chr19	52190051	52190053	chr19_52190051_52190053_predictions
chr19	52269586	52269588	chr19_52269586_52269588_predictions
chr19	52297168	52297170	chr19_52297168_52297170_predictions
chr19	52336242	52336244	chr19_52336242_52336244_predictions
chr19	52369922	52369924	chr19_52369922_52369924_predictions
chr19	52397848	52397850	chr19_52397848_52397850_predictions
chr19	52429147	52429149	chr19_52429147_52429149_predictions
chr19	52453552	52453554	chr19_52453552_52453554_predictions
chr19	52527667	52527669	chr19_52527667_52527669_predictions
chr19	52570286	52570288	chr19_52570286_52570288_predictions
chr19	52637085	52637087	chr19_52637085_52637087_predictions
chr19	52690495	52690497	chr19_52690495_52690497_predictions
chr19	52735043	52735045	chr19_52735043_52735045_predictions
chr19	52786790	52786792	chr19_52786790_52786792_predictions
chr19	52821632	52821634	chr19_52821632_52821634_predictions
chr19	52857618	52857620	chr19_52857618_52857620_predictions
chr19	52897634	52897636	chr19_52897634_52897636_predictions
chr19	52923427	52923429	chr19_52923427_52923429_predictions
chr19	52962822	52962824	chr19_52962822_52962824_predictions
chr19	52962880	52962882	chr19_52962880_52962882_predictions
chr19	53013920	53013922	chr19_53013920_53013922_predictions
chr19	53044739	53044741	chr19_53044739_53044741_predictions
chr19	53103421	53103423	chr19_53103421_53103423_predictions
chr19	53132909	53132911	chr19_53132909_53132911_predictions
chr19	53159052	53159054	chr19_53159052_53159054_predictions
chr19	531759	531761	chr19_531759_531761_predictions
chr19	53193357	53193359	chr19_53193357_53193359_predictions
chr19	53254872	53254874	chr19_53254872_53254874_predictions
chr19	53258291	53258293	chr19_53258291_53258293_predictions
chr19	53267722	53267724	chr19_53267722_53267724_predictions
chr19	53277461	53277463	chr19_53277461_53277463_predictions
chr19	53333748	53333750	chr19_53333748_53333750_predictions
chr19	53365704	53365706	chr19_53365704_53365706_predictions
chr19	53395148	53395150	chr19_53395148_53395150_predictions
chr19	5340811	5340813	chr19_5340811_5340813_predictions
chr19	53431983	53431985	chr19_53431983_53431985_predictions
chr19	53467732	53467734	chr19_53467732_53467734_predictions
chr19	53538144	53538146	chr19_53538144_53538146_predictions
chr19	53631998	53632000	chr19_53631998_53632000_predictions
chr19	53824313	53824315	chr19_53824313_53824315_predictions
chr19	53867882	53867884	chr19_53867882_53867884_predictions
chr19	53882196	53882198	chr19_53882196_53882198_predictions
chr19	53909277	53909279	chr19_53909277_53909279_predictions
chr19	53962936	53962938	chr19_53962936_53962938_predictions
chr19	53991636	53991638	chr19_53991636_53991638_predictions
chr19	54063896	54063898	chr19_54063896_54063898_predictions
chr19	54081364	54081366	chr19_54081364_54081366_predictions
chr19	54100802	54100804	chr19_54100802_54100804_predictions
chr19	54102854	54102856	chr19_54102854_54102856_predictions
chr19	54115656	54115658	chr19_54115656_54115658_predictions
chr19	54115753	54115755	chr19_54115753_54115755_predictions
chr19	54137761	54137763	chr19_54137761_54137763_predictions
chr19	54159720	54159722	chr19_54159720_54159722_predictions
chr19	54173159	54173161	chr19_54173159_54173161_predictions
chr19	54189579	54189581	chr19_54189579_54189581_predictions
chr19	54191307	54191309	chr19_54191307_54191309_predictions
chr19	54200857	54200859	chr19_54200857_54200859_predictions
chr19	54223006	54223008	chr19_54223006_54223008_predictions
chr19	54242790	54242792	chr19_54242790_54242792_predictions
chr19	54257272	54257274	chr19_54257272_54257274_predictions
chr19	54281109	54281111	chr19_54281109_54281111_predictions
chr19	54313165	54313167	chr19_54313165_54313167_predictions
chr19	54339161	54339163	chr19_54339161_54339163_predictions
chr19	54364930	54364932	chr19_54364930_54364932_predictions
chr19	544052	544054	chr19_544052_544054_predictions
chr19	54415463	54415465	chr19_54415463_54415465_predictions
chr19	54449198	54449200	chr19_54449198_54449200_predictions
chr19	54463777	54463779	chr19_54463777_54463779_predictions
chr19	54473295	54473297	chr19_54473295_54473297_predictions
chr19	54502830	54502832	chr19_54502830_54502832_predictions
chr19	5455416	5455418	chr19_5455416_5455418_predictions
chr19	54573789	54573791	chr19_54573789_54573791_predictions
chr19	54593631	54593633	chr19_54593631_54593633_predictions
chr19	54630483	54630485	chr19_54630483_54630485_predictions
chr19	54662984	54662986	chr19_54662984_54662986_predictions
chr19	54724441	54724443	chr19_54724441_54724443_predictions
chr19	54738512	54738514	chr19_54738512_54738514_predictions
chr19	54769792	54769794	chr19_54769792_54769794_predictions
chr19	54803609	54803611	chr19_54803609_54803611_predictions
chr19	54816467	54816469	chr19_54816467_54816469_predictions
chr19	54850442	54850444	chr19_54850442_54850444_predictions
chr19	54874234	54874236	chr19_54874234_54874236_predictions
chr19	54906147	54906149	chr19_54906147_54906149_predictions
chr19	54966242	54966244	chr19_54966242_54966244_predictions
chr19	54966373	54966375	chr19_54966373_54966375_predictions
chr19	55038263	55038265	chr19_55038263_55038265_predictions
chr19	55063147	55063149	chr19_55063147_55063149_predictions
chr19	55075868	55075870	chr19_55075868_55075870_predictions
chr19	55117636	55117638	chr19_55117636_55117638_predictions
chr19	55149205	55149207	chr19_55149205_55149207_predictions
chr19	55157731	55157733	chr19_55157731_55157733_predictions
chr19	55166612	55166614	chr19_55166612_55166614_predictions
chr19	55180288	55180290	chr19_55180288_55180290_predictions
chr19	55209500	55209502	chr19_55209500_55209502_predictions
chr19	55228762	55228764	chr19_55228762_55228764_predictions
chr19	55259016	55259018	chr19_55259016_55259018_predictions
chr19	55280109	55280111	chr19_55280109_55280111_predictions
chr19	55283996	55283998	chr19_55283996_55283998_predictions
chr19	55325340	55325342	chr19_55325340_55325342_predictions
chr19	55339875	55339877	chr19_55339875_55339877_predictions
chr19	55354718	55354720	chr19_55354718_55354720_predictions
chr19	55363259	55363261	chr19_55363259_55363261_predictions
chr19	55370462	55370464	chr19_55370462_55370464_predictions
chr19	55376825	55376827	chr19_55376825_55376827_predictions
chr19	55384291	55384293	chr19_55384291_55384293_predictions
chr19	55385931	55385933	chr19_55385931_55385933_predictions
chr19	55407787	55407789	chr19_55407787_55407789_predictions
chr19	55443299	55443301	chr19_55443299_55443301_predictions
chr19	55461641	55461643	chr19_55461641_55461643_predictions
chr19	55464750	55464752	chr19_55464750_55464752_predictions
chr19	55476616	55476618	chr19_55476616_55476618_predictions
chr19	55485187	55485189	chr19_55485187_55485189_predictions
chr19	55488435	55488437	chr19_55488435_55488437_predictions
chr19	55537132	55537134	chr19_55537132_55537134_predictions
chr19	55545542	55545544	chr19_55545542_55545544_predictions
chr19	55580847	55580849	chr19_55580847_55580849_predictions
chr19	55599516	55599518	chr19_55599516_55599518_predictions
chr19	55600287	55600289	chr19_55600287_55600289_predictions
chr19	55605646	55605648	chr19_55605646_55605648_predictions
chr19	55624565	55624567	chr19_55624565_55624567_predictions
chr19	55641001	55641003	chr19_55641001_55641003_predictions
chr19	55643648	55643650	chr19_55643648_55643650_predictions
chr19	55648211	55648213	chr19_55648211_55648213_predictions
chr19	55655034	55655036	chr19_55655034_55655036_predictions
chr19	55675225	55675227	chr19_55675225_55675227_predictions
chr19	5567952	5567954	chr19_5567952_5567954_predictions
chr19	55738401	55738403	chr19_55738401_55738403_predictions
chr19	55759096	55759098	chr19_55759096_55759098_predictions
chr19	55769117	55769119	chr19_55769117_55769119_predictions
chr19	55831998	55832000	chr19_55831998_55832000_predictions
chr19	55836539	55836541	chr19_55836539_55836541_predictions
chr19	55932335	55932337	chr19_55932335_55932337_predictions
chr19	55947831	55947833	chr19_55947831_55947833_predictions
chr19	55999725	55999727	chr19_55999725_55999727_predictions
chr19	56121294	56121296	chr19_56121294_56121296_predictions
chr19	56141286	56141288	chr19_56141286_56141288_predictions
chr19	56176007	56176009	chr19_56176007_56176009_predictions
chr19	56197782	56197784	chr19_56197782_56197784_predictions
chr19	56202272	56202274	chr19_56202272_56202274_predictions
chr19	5622775	5622777	chr19_5622775_5622777_predictions
chr19	5623082	5623084	chr19_5623082_5623084_predictions
chr19	56272747	56272749	chr19_56272747_56272749_predictions
chr19	56314838	56314840	chr19_56314838_56314840_predictions
chr19	56393533	56393535	chr19_56393533_56393535_predictions
chr19	56404331	56404333	chr19_56404331_56404333_predictions
chr19	56477344	56477346	chr19_56477344_56477346_predictions
chr19	56507854	56507856	chr19_56507854_56507856_predictions
chr19	56538947	56538949	chr19_56538947_56538949_predictions
chr19	56567467	56567469	chr19_56567467_56567469_predictions
chr19	56595301	56595303	chr19_56595301_56595303_predictions
chr19	56643158	56643160	chr19_56643158_56643160_predictions
chr19	56671756	56671758	chr19_56671756_56671758_predictions
chr19	5680515	5680517	chr19_5680515_5680517_predictions
chr19	5681026	5681028	chr19_5681026_5681028_predictions
chr19	56840725	56840727	chr19_56840725_56840727_predictions
chr19	5690294	5690296	chr19_5690294_5690296_predictions
chr19	57119984	57119986	chr19_57119984_57119986_predictions
chr19	57145201	57145203	chr19_57145201_57145203_predictions
chr19	57167484	57167486	chr19_57167484_57167486_predictions
chr19	57191499	57191501	chr19_57191499_57191501_predictions
chr19	5720145	5720147	chr19_5720145_5720147_predictions
chr19	5720636	5720638	chr19_5720636_5720638_predictions
chr19	57231022	57231024	chr19_57231022_57231024_predictions
chr19	57240631	57240633	chr19_57240631_57240633_predictions
chr19	572595	572597	chr19_572595_572597_predictions
chr19	57280484	57280486	chr19_57280484_57280486_predictions
chr19	57320471	57320473	chr19_57320471_57320473_predictions
chr19	57351270	57351272	chr19_57351270_57351272_predictions
chr19	57363550	57363552	chr19_57363550_57363552_predictions
chr19	57363565	57363567	chr19_57363565_57363567_predictions
chr19	57389853	57389855	chr19_57389853_57389855_predictions
chr19	57390007	57390009	chr19_57390007_57390009_predictions
chr19	57394182	57394184	chr19_57394182_57394184_predictions
chr19	57411160	57411162	chr19_57411160_57411162_predictions
chr19	57435324	57435326	chr19_57435324_57435326_predictions
chr19	57457139	57457141	chr19_57457139_57457141_predictions
chr19	57477502	57477504	chr19_57477502_57477504_predictions
chr19	57477565	57477567	chr19_57477565_57477567_predictions
chr19	57487749	57487751	chr19_57487749_57487751_predictions
chr19	57499937	57499939	chr19_57499937_57499939_predictions
chr19	57527355	57527357	chr19_57527355_57527357_predictions
chr19	57559862	57559864	chr19_57559862_57559864_predictions
chr19	57578910	57578912	chr19_57578910_57578912_predictions
chr19	57584144	57584146	chr19_57584144_57584146_predictions
chr19	57599884	57599886	chr19_57599884_57599886_predictions
chr19	57614241	57614243	chr19_57614241_57614243_predictions
chr19	57633167	57633169	chr19_57633167_57633169_predictions
chr19	57668934	57668936	chr19_57668934_57668936_predictions
chr19	57681976	57681978	chr19_57681976_57681978_predictions
chr19	57682044	57682046	chr19_57682044_57682046_predictions
chr19	57709203	57709205	chr19_57709203_57709205_predictions
chr19	57727623	57727625	chr19_57727623_57727625_predictions
chr19	57746814	57746816	chr19_57746814_57746816_predictions
chr19	57769675	57769677	chr19_57769675_57769677_predictions
chr19	57814912	57814914	chr19_57814912_57814914_predictions
chr19	57819725	57819727	chr19_57819725_57819727_predictions
chr19	57830298	57830300	chr19_57830298_57830300_predictions
chr19	5784745	5784747	chr19_5784745_5784747_predictions
chr19	57849858	57849860	chr19_57849858_57849860_predictions
chr19	5785618	5785620	chr19_5785618_5785620_predictions
chr19	57889036	57889038	chr19_57889036_57889038_predictions
chr19	5791162	5791164	chr19_5791162_5791164_predictions
chr19	57916591	57916593	chr19_57916591_57916593_predictions
chr19	57935401	57935403	chr19_57935401_57935403_predictions
chr19	57947705	57947707	chr19_57947705_57947707_predictions
chr19	57974533	57974535	chr19_57974533_57974535_predictions
chr19	58002819	58002821	chr19_58002819_58002821_predictions
chr19	58034024	58034026	chr19_58034024_58034026_predictions
chr19	5805066	5805068	chr19_5805066_5805068_predictions
chr19	58059281	58059283	chr19_58059281_58059283_predictions
chr19	58098230	58098232	chr19_58098230_58098232_predictions
chr19	58150788	58150790	chr19_58150788_58150790_predictions
chr19	58183060	58183062	chr19_58183060_58183062_predictions
chr19	58228913	58228915	chr19_58228913_58228915_predictions
chr19	58278954	58278956	chr19_58278954_58278956_predictions
chr19	58305376	58305378	chr19_58305376_58305378_predictions
chr19	58326993	58326995	chr19_58326993_58326995_predictions
chr19	58353491	58353493	chr19_58353491_58353493_predictions
chr19	58362750	58362752	chr19_58362750_58362752_predictions
chr19	58381029	58381031	chr19_58381029_58381031_predictions
chr19	58387268	58387270	chr19_58387268_58387270_predictions
chr19	58395655	58395657	chr19_58395655_58395657_predictions
chr19	5839701	5839703	chr19_5839701_5839703_predictions
chr19	58408648	58408650	chr19_58408648_58408650_predictions
chr19	58440152	58440154	chr19_58440152_58440154_predictions
chr19	58451621	58451623	chr19_58451621_58451623_predictions
chr19	58467079	58467081	chr19_58467079_58467081_predictions
chr19	58476351	58476353	chr19_58476351_58476353_predictions
chr19	58511991	58511993	chr19_58511991_58511993_predictions
chr19	5851448	5851450	chr19_5851448_5851450_predictions
chr19	58519809	58519811	chr19_58519809_58519811_predictions
chr19	58544063	58544065	chr19_58544063_58544065_predictions
chr19	58555104	58555106	chr19_58555104_58555106_predictions
chr19	58558610	58558612	chr19_58558610_58558612_predictions
chr19	58573334	58573336	chr19_58573334_58573336_predictions
chr19	5870539	5870541	chr19_5870539_5870541_predictions
chr19	589880	589882	chr19_589880_589882_predictions
chr19	5903702	5903704	chr19_5903702_5903704_predictions
chr19	5903789	5903791	chr19_5903789_5903791_predictions
chr19	5904871	5904873	chr19_5904871_5904873_predictions
chr19	5914253	5914255	chr19_5914253_5914255_predictions
chr19	5978139	5978141	chr19_5978139_5978141_predictions
chr19	6110499	6110501	chr19_6110499_6110501_predictions
chr19	6135666	6135668	chr19_6135666_6135668_predictions
chr19	6279974	6279976	chr19_6279974_6279976_predictions
chr19	6333611	6333613	chr19_6333611_6333613_predictions
chr19	633536	633538	chr19_633536_633538_predictions
chr19	6361530	6361532	chr19_6361530_6361532_predictions
chr19	6372793	6372795	chr19_6372793_6372795_predictions
chr19	6375932	6375934	chr19_6375932_6375934_predictions
chr19	6393163	6393165	chr19_6393163_6393165_predictions
